ID,predicted_price
PU-280,1.3362575685778784
PU-281,1.1088464918721344
PU-282,1.7740470346614896
PU-283,1.166170037033193
PU-284,2.2716376439946826
PU-285,1.645553206439717
PU-286,3.578982593232081
PU-287,1.873319718027104
PU-288,1.1592072219489364
PU-289,1.1288251122865622
PU-290,0.9997846535557788
PU-291,2.121184786779366
PU-292,3.1778209470081507
PU-293,0.98868625503835
PU-294,1.8206589749382136
PU-295,4.287416238604881
PU-296,1.4246697467276666
PU-297,1.117173076379859
PU-298,1.1495940504199478
PU-299,1.8938839290421505
PU-300,2.5478115795706975
PU-301,0.9235512779144737
PU-302,1.4526142267880462
PU-303,1.0287231508852925
PU-304,2.8058212622703342
PU-305,1.707773644957347
PU-306,2.2563496426210468
PU-307,5.808648008277923
PU-308,1.2568149505021728
PU-309,2.0331142872238233
PU-310,4.593727469829136
PU-311,4.56091059069582
PU-312,4.228077884199033
PU-313,3.645929372725627
PU-314,3.062887065261763
PU-315,4.3371807896257915
PU-316,1.7608106981911797
PU-317,1.8952512211968093
PU-318,1.154497072270476
PU-319,2.080786073026843
PU-320,1.245082817158004
PU-321,1.8396351444080001
PU-322,1.3674284463886637
PU-323,3.745257337774933
PU-324,1.1387444952748438
PU-325,2.4121504656389936
PU-326,2.436161856313228
PU-327,2.7749604010795776
PU-328,1.3221661623569707
PU-329,2.2730864206498262
PU-330,3.467201498212055
PU-331,1.7397625295382668
PU-332,2.0358849411583875
PU-333,2.782641668668752
PU-334,1.4073019415219283
PU-335,0.9683461431792448
PU-336,1.2464590777467706
PU-337,2.4248994129923522
PU-338,2.080794842732571
PU-339,3.2817707240704044
PU-340,1.296260063813485
PU-341,1.2592564883270634
PU-342,0.7783686849240588
PU-343,1.1889219043933994
PU-344,0.9715780150421682
PU-345,2.7739857082924533
PU-346,1.3225203396760592
PU-347,1.0091615386288382
PU-348,0.8188053856292286
PU-349,2.6510738960733673
PU-350,1.0337816431064533
PU-351,2.5007653768537663
PU-352,1.8367246602010772
PU-353,1.6103627878897528
PU-354,1.7137086830832793
PU-355,1.321213388276154
PU-356,3.39044799648219
PU-357,1.1807007173844029
PU-358,2.006833001066897
PU-359,1.838564888549291
PU-360,3.2605720645799208
PU-361,0.912645778913967
PU-362,1.1571247310343744
PU-363,1.0179883482996117
PU-364,1.3850502535419005
PU-365,2.430071531004314
PU-366,7.059467535295328
PU-367,2.9619227928375524
PU-368,1.4814202322084054
PU-369,1.2741124596651905
PU-370,3.6037431700983316
PU-371,2.1402167137230528
PU-372,1.9162938937494585
PU-373,1.803126551942157
PU-374,2.233968002118756
PU-375,1.2508728136813443
PU-376,4.068768490985799
PU-377,1.4137251242415751
PU-378,2.2091548978827684
PU-379,1.8486146992251693
PU-380,1.6683869865931462
PU-381,2.5969702040623313
PU-382,2.478804821346159
PU-383,1.549847098687502
PU-384,5.126066405538481
PU-385,1.4987116627720471
PU-386,1.1686428190353704
PU-387,1.057098476791765
PU-388,1.0092383457782206
PU-389,1.2564489350905852
PU-390,1.1609259793443911
PU-391,1.6732682359188864
PU-392,1.4095020011947272
PU-393,4.466836992413895
PU-394,1.4531020025117898
PU-395,1.6244157375087158
PU-396,2.647974232640273
PU-397,2.915935844582829
PU-398,1.0151756928493794
PU-399,1.4688342876563842
PU-400,0.9725880998549226
PU-401,1.302536813237372
PU-402,1.5328890011711134
PU-403,1.1256809267185388
PU-404,1.427651184831571
PU-405,3.1346214343158154
PU-406,1.5899739889855806
PU-407,1.7844762819660334
PU-408,2.277707622777358
PU-409,1.246710770263184
PU-410,1.7008779037060866
PU-411,3.24755424154369
PU-412,1.9847696999929756
PU-413,1.802292997949427
PU-414,1.7905241354465167
PU-415,1.833203399191746
PU-416,1.0845637891201334
PU-417,1.134323220984204
PU-418,2.444913560634852
PU-419,1.8702777823103487
PU-420,0.7366274578944922
PU-421,1.830628349914634
PU-422,3.1688519824981
PU-423,0.8116517814113864
PU-424,1.6462192132525595
PU-425,1.778472673481129
PU-426,1.2566537123611483
PU-427,1.3707650216078124
PU-428,1.3164845914298855
PU-429,1.4221618845875756
PU-430,1.402216296877275
PU-431,3.4378369379210474
PU-432,1.7361110484000601
PU-433,4.228772442691202
PU-434,2.152713472317572
PU-435,1.4261463960309557
PU-436,1.54628954255986
PU-437,2.501710345303489
PU-438,2.28918172431647
PU-439,1.90144266359435
PU-440,2.030448959468434
PU-441,1.507276843690947
PU-442,1.5071437073972263
PU-443,3.1583479019021024
PU-444,1.7031177677789935
PU-445,0.9905795369919868
PU-446,4.227184572883224
PU-447,4.664742229199742
PU-448,2.95675800589852
PU-449,0.8564153949169604
PU-450,0.9734089434896589
PU-451,0.9512867184051965
PU-452,1.1772792857988836
PU-453,1.0023905512751932
PU-454,2.212645813355559
PU-455,2.0032547603619375
PU-456,4.224288236566563
PU-457,1.769417300044576
PU-458,1.3917767334651652
PU-459,1.4420275799598916
PU-460,1.6420332290685242
PU-461,2.069381320662395
PU-462,2.0350616684739937
PU-463,1.1149265212586328
PU-464,1.4275151714810792
PU-465,2.642667083787864
PU-466,0.983556390978858
PU-467,2.6823233561910675
PU-468,1.4873201408959522
PU-469,1.245914051188136
PU-470,2.251060293326715
PU-471,1.0411311029734502
PU-472,1.6273084180025092
PU-473,1.676043230696287
PU-474,1.9149921859554282
PU-475,1.7957988191808782
PU-476,1.0348368823643925
PU-477,1.214891115032279
PU-478,1.406461610814108
PU-479,1.4730845264145387
PU-480,0.9684087042842093
PU-481,1.1644303606258988
PU-482,2.3460307496312764
PU-483,2.3128162143462574
PU-484,1.610041169279293
PU-485,1.3052455381216146
PU-486,1.0420444523758015
PU-487,2.588213641173034
PU-488,0.9653831973126639
PU-489,2.1657825419126167
PU-490,3.1405995084267486
PU-491,1.9966435575822064
PU-492,1.7712570080571086
PU-493,0.8387184390643092
PU-494,1.1114955661036232
PU-495,1.6196048175180664
PU-496,2.1188616029288547
PU-497,1.694406409548932
PU-498,1.6890198455017753
PU-499,1.5989051486825558
PU-500,1.6923981545555158
PU-501,4.652051887498497
PU-502,2.400018658619979
PU-503,1.3218429546304842
PU-504,1.7285439098559254
PU-505,2.0107879114911604
PU-506,1.945258666159734
PU-507,1.3670452209400694
PU-508,1.3502337904476818
PU-509,1.4795434406486891
PU-510,4.0044774936021375
PU-511,1.8093627747436933
PU-512,2.512254549627919
PU-513,1.5752662766243075
PU-514,1.1291809920858502
PU-515,1.892087288902787
PU-516,1.2732114157505836
PU-517,0.9948854556035582
PU-518,1.1830499041654834
PU-519,1.580155079672128
PU-520,3.4676103806069296
PU-521,1.5115316814048008
PU-522,1.4363187187085975
PU-523,1.6188807412250363
PU-524,3.5664355341527623
PU-525,3.384375377526249
PU-526,4.326133713179353
PU-527,2.3463652824464085
PU-528,1.3085818258807569
PU-529,1.4587876831843847
PU-530,0.973718600958076
PU-531,2.3476183058192017
PU-532,2.113367813684375
PU-533,2.036383719904022
PU-534,1.6293750186206024
PU-535,1.9908318184590308
PU-536,1.8415338249142774
PU-537,2.003366549811562
PU-538,1.5917934610687245
PU-539,1.2225143407238108
PU-540,1.4156214196172607
PU-541,1.0439594552497695
PU-542,1.0281861998413468
PU-543,2.114806845285035
PU-544,1.5810447230807232
PU-545,1.197124986857082
PU-546,4.633928000322277
PU-547,2.2182108014520745
PU-548,1.5056954075180418
PU-549,1.9197324233034005
PU-550,1.0890932702679792
PU-551,2.5873729665500917
PU-552,1.7121059609003733
PU-553,3.4388799706509126
PU-554,1.6484286071890466
PU-555,1.1952930201698515
PU-556,4.302812258401664
PU-557,1.141009962635072
PU-558,1.4891213665943321
PU-559,2.0958173688676496
PU-560,2.0618915999881047
PU-561,2.073271752379779
PU-562,2.6392964065011575
PU-563,3.0409515156486764
PU-564,4.628196163890726
PU-565,1.8515992107715449
PU-566,3.845676442974683
PU-567,3.16189736331775
PU-568,1.4212862135770217
PU-569,2.7563721107847887
PU-570,1.583383230560261
PU-571,3.5760182011279777
PU-572,2.423097623601984
PU-573,1.5416882781834746
PU-574,4.080254949521957
PU-575,1.7557896322811977
PU-576,1.1783957480139509
PU-577,0.9286227139339331
PU-578,1.154152208714085
PU-579,2.313255976487539
PU-580,2.8824098988769506
PU-581,1.3459640091646414
PU-582,1.4728736694835454
PU-583,1.773318070690543
PU-584,2.108880021408848
PU-585,1.7540417707517322
PU-586,1.2187212149820508
PU-587,3.41362049713247
PU-588,2.368586986943772
PU-589,2.344688876805995
PU-590,1.0903329387447451
PU-591,3.2679157979825586
PU-592,1.3422985277935395
PU-593,2.7772558102276848
PU-594,1.3714005704768253
PU-595,1.7335275997863464
PU-596,2.6658355286694655
PU-597,1.1715180845823348
PU-598,1.063067898373113
PU-599,0.9905531142218515
PU-600,3.350654127885286
PU-601,1.1810705458616955
PU-602,2.010489939209656
PU-603,1.1090735315873754
PU-604,1.2467426751553923
PU-605,1.3464625250690125
PU-606,2.1969620873954527
PU-607,3.0142468726371883
PU-608,3.5021408168597263
PU-609,4.266184013551087
PU-610,3.6431165522529394
PU-611,2.5788727411219394
PU-612,2.03795700222084
PU-613,2.5853524656917277
PU-614,1.503694007820707
PU-615,2.386396689557298
PU-616,1.780422570896937
PU-617,1.3705900115244884
PU-618,1.7060790686835121
PU-619,1.1547106278747332
PU-620,1.5311343755212703
PU-621,1.0998517094051543
PU-622,1.266126027020075
PU-623,2.499368826091467
PU-624,1.3803345713831225
PU-625,1.3639326454429592
PU-626,5.770655223768969
PU-627,1.783220050547377
PU-628,1.5639197676528922
PU-629,2.0801219920087495
PU-630,2.1259568766306964
PU-631,2.934060230981772
PU-632,0.9301965619729382
PU-633,0.83961346286835
PU-634,0.770849910913207
PU-635,1.769657028139438
PU-636,1.489204037334046
PU-637,0.9364563409735984
PU-638,2.0492300213435284
PU-639,3.987657397634493
PU-640,1.324487398379238
PU-641,2.708586776399668
PU-642,4.326279588021168
PU-643,2.953844819605816
PU-644,1.0250588271806258
PU-645,2.889859212353471
PU-646,0.9993577293826714
PU-647,1.3114054382831304
PU-648,1.4195468794544834
PU-649,2.7687658467966463
PU-650,2.8048532945106546
PU-651,2.6590709621268855
PU-652,1.7461734682385033
PU-653,1.8341270367661253
PU-654,2.522680955848486
PU-655,1.513476912651484
PU-656,2.3067632010872785
PU-657,1.7063086750892458
PU-658,1.6983375815951605
PU-659,1.9714268311439627
PU-660,1.9836840717166724
PU-661,3.3960981444651965
PU-662,2.074484590720055
PU-663,0.9317519791405493
PU-664,1.3514595754763583
PU-665,2.62186569500482
PU-666,1.6809695656458126
PU-667,1.1999087249832399
PU-668,1.069444524557161
PU-669,1.1099339326601605
PU-670,1.6398052192410217
PU-671,2.0938429567199046
PU-672,2.06574272817381
PU-673,1.3425698119841747
PU-674,3.2530093519836205
PU-675,1.3022666796007942
PU-676,1.7747103858201871
PU-677,2.3987302120019165
PU-678,2.1266175119941355
PU-679,2.1005440985656443
PU-680,2.4422942558790006
PU-681,2.5745617360444237
PU-682,1.7424101914908272
PU-683,1.3372055089608637
PU-684,5.048726285708604
PU-685,2.487499226108145
PU-686,1.5842399557536049
PU-687,2.6189825272377467
PU-688,1.5918990993832218
PU-689,2.455587350184375
PU-690,2.853730457653074
PU-691,2.9750594683966276
PU-692,1.3140504813916207
PU-693,1.4648787790246116
PU-694,1.6653292141625458
PU-695,2.948392284290601
PU-696,2.580431034495986
PU-697,0.8113677703381248
PU-698,2.1358006235104168
PU-699,2.3033900062954484
PU-700,4.784052378700952
PU-701,1.0975439099955189
PU-702,4.167035293262547
PU-703,1.6472735129408784
PU-704,1.8096894928026792
PU-705,1.9104533134680857
PU-706,1.89068583055409
PU-707,1.9519044672399555
PU-708,1.384939680603499
PU-709,1.4583743168387033
PU-710,2.9254891842342676
PU-711,1.611409612361066
PU-712,0.8267178314239358
PU-713,1.754728675402324
PU-714,1.5695160050166739
PU-715,1.7277783099261677
PU-716,1.0767430715365505
PU-717,2.810450654629091
PU-718,1.885123079490576
PU-719,1.0484442408883758
PU-720,3.952950537734255
PU-721,3.019877402374827
PU-722,2.513475353768979
PU-723,1.5680139500826185
PU-724,2.0779382701173374
PU-725,1.718584327576664
PU-726,6.926584222218108
PU-727,1.2250171796847216
PU-728,1.5798382220407383
PU-729,1.8409050405317107
PU-730,1.1036331463295985
PU-731,1.9107658866294677
PU-732,0.851080989821843
PU-733,2.8247702861527615
PU-734,2.681504236845068
PU-735,2.4804525112164955
PU-736,2.566326232986459
PU-737,1.3374590613489468
PU-738,1.1266998807619313
PU-739,2.3559599828803246
PU-740,1.7361288536608863
PU-741,3.261001721243357
PU-742,2.6574823020321663
PU-743,0.9029685467275328
PU-744,3.4221207228847
PU-745,1.4943805811886408
PU-746,2.636559087471908
PU-747,1.0448864737499752
PU-748,2.7333917429889887
PU-749,0.9460873660975995
PU-750,1.0745801017693823
PU-751,2.6136042995807345
PU-752,3.6652836890388
PU-753,2.240611985019531
PU-754,1.9963503175947874
PU-755,1.5678189404092655
PU-756,1.2274196125099919
PU-757,0.9828345953873114
PU-758,4.517058611955321
PU-759,1.2535789236875865
PU-760,2.5172135310646557
PU-761,0.9580819656255395
PU-762,0.7362073170887184
PU-763,0.8826780114312283
PU-764,2.138099781206686
PU-765,2.2354269961286395
PU-766,1.4931056671281024
PU-767,0.9903281210747874
PU-768,1.4301967278264516
PU-769,1.0057534566779749
PU-770,2.3502686356199862
PU-771,1.1071874781692137
PU-772,2.8416159015704765
PU-773,4.130248182606113
PU-774,1.9472977856021605
PU-775,1.9137958747515955
PU-776,1.1466440625391523
PU-777,1.0661693407276496
PU-778,0.9602084318881339
PU-779,2.5034725467191064
PU-780,2.316319611318347
PU-781,1.2279416680591444
PU-782,3.0299255830137026
PU-783,1.1516922175249893
PU-784,1.4851673604391364
PU-785,1.245510670870614
PU-786,1.3587384080812304
PU-787,1.244126068103892
PU-788,1.9521324827784183
PU-789,0.9813400138747115
PU-790,1.459915721925305
PU-791,3.934156703447508
PU-792,1.784334072474421
PU-793,1.8705667261922714
PU-794,2.6195737543300783
PU-795,1.4672465017374083
PU-796,1.6101660215203442
PU-797,1.4245628902902139
PU-798,1.1066073115480668
PU-799,1.6721348918929002
PU-800,2.727990096346602
PU-801,1.6981458105887706
PU-802,3.217139513310591
PU-803,2.2844115058856667
PU-804,1.0618565227065262
PU-805,1.7900860319384364
PU-806,1.2092792647804664
PU-807,1.532294708586611
PU-808,1.0131223529477955
PU-809,1.85512212326275
PU-810,0.7955349741882631
PU-811,0.8746947343492693
PU-812,1.4659497738999723
PU-813,4.53406132110342
PU-814,1.536169549071722
PU-815,1.20767308840123
PU-816,2.7620611489895013
PU-817,1.4988513586560428
PU-818,3.933197838660946
PU-819,1.2278124752934714
PU-820,0.9574585096734667
PU-821,1.4269349306770254
PU-822,2.63419507339145
PU-823,5.2783898333229216
PU-824,1.8917099038228034
PU-825,1.804021250011541
PU-826,0.9771537153506851
PU-827,0.88631891504708
PU-828,2.692973277356346
PU-829,1.2206339311891998
PU-830,1.4520321841784227
PU-831,1.3179591231409549
PU-832,1.6946550654961152
PU-833,1.3099428153043928
PU-834,1.3906222140562106
PU-835,1.826833991515716
PU-836,3.601695930672319
PU-837,1.510398131780013
PU-838,2.3021448611385043
PU-839,2.593891276222759
PU-840,2.2139514967989604
PU-841,4.458458819072553
PU-842,2.3920733073280633
PU-843,1.957984539460694
PU-844,4.42756629191909
PU-845,3.119429391007113
PU-846,1.3406753241522833
PU-847,1.1242473974443419
PU-848,1.3875510812587573
PU-849,1.0404946970146822
PU-850,1.1237973862760295
PU-851,2.1685737599582904
PU-852,2.5830892686553715
PU-853,4.046825366569719
PU-854,2.3603015874342885
PU-855,1.446317492446822
PU-856,1.1022052612522883
PU-857,4.506487548947938
PU-858,0.9988458249258116
PU-859,1.2068357357534594
PU-860,1.3851424525913703
PU-861,3.5789867424275323
PU-862,2.1861537770783133
PU-863,0.9353105008840426
PU-864,1.1582673660071854
PU-865,1.0621410480946794
PU-866,2.3987372388095576
PU-867,0.9710392924993276
PU-868,1.7820456932134374
PU-869,1.5783726565667733
PU-870,7.1747930739708625
PU-871,2.5263130311270308
PU-872,0.9876867339895468
PU-873,1.9469594454523231
PU-874,2.2307910011973546
PU-875,3.953562596123902
PU-876,2.1702841656907603
PU-877,1.9685594690731847
PU-878,1.8475663171437064
PU-879,1.0262524908992448
PU-880,1.8329186566986975
PU-881,1.0107009052467348
PU-882,2.9947415658167715
PU-883,2.6143580148289653
PU-884,1.6152632237151368
PU-885,3.2882677347301508
PU-886,1.1668207318308772
PU-887,2.075115708891214
PU-888,1.9887577883804144
PU-889,0.8853708629231087
PU-890,1.3177822894953852
PU-891,1.6484410783118797
PU-892,3.805660050726395
PU-893,1.2730839366327649
PU-894,3.5798614998004625
PU-895,1.7192478382410163
PU-896,2.080133891275159
PU-897,1.4484877264027616
PU-898,1.1480232670359318
PU-899,1.755732512403855
PU-900,1.2416550979158716
PU-901,1.9104893051593748
PU-902,3.3892283821038935
PU-903,1.0567165370078162
PU-904,1.9984523151208209
PU-905,2.2499769782509302
PU-906,1.6273244594683036
PU-907,1.2526636151958694
PU-908,4.028905493703283
PU-909,1.3839977836088129
PU-910,1.4031377175539368
PU-911,1.458592594569323
PU-912,2.9038164206132966
PU-913,1.7817564522856535
PU-914,1.417300611309337
PU-915,1.596081911571892
PU-916,2.6299160990207144
PU-917,0.9179414289527732
PU-918,0.7621498180481479
PU-919,1.4714101510708821
PU-920,2.054500676733362
PU-921,1.3635312408362124
PU-922,1.511916001476182
PU-923,0.9956611501775843
PU-924,1.7475906820393168
PU-925,2.0215262112245136
PU-926,3.4602778715678815
PU-927,1.0919528646909478
PU-928,5.206134249059705
PU-929,4.09798409125116
PU-930,1.616570616944442
PU-931,1.8592291444763633
PU-932,1.0348902481688769
PU-933,4.151509155872121
PU-934,1.5723917042383957
PU-935,2.1877628360735444
PU-936,1.182893950485795
PU-937,1.2351194411265647
PU-938,2.4951361020670073
PU-939,2.5691073899153025
PU-940,2.525234663560601
PU-941,1.741343910959181
PU-942,2.608138142873304
PU-943,1.5716384865607282
PU-944,3.443961518685672
PU-945,1.915443849035995
PU-946,2.7856333974748306
PU-947,1.9173250800633808
PU-948,0.9160818105277702
PU-949,3.2022763238978076
PU-950,0.9098500840781845
PU-951,2.449575791001167
PU-952,0.9050035454726633
PU-953,1.2336635234744633
PU-954,2.6781140946859754
PU-955,1.4483290987146513
PU-956,3.975798831712418
PU-957,1.2801587308910372
PU-958,2.2246235796525737
PU-959,4.077581035029538
PU-960,1.259031616467733
PU-961,2.1868568033254046
PU-962,2.179619188137367
PU-963,1.4336770083453758
PU-964,1.3101291847371273
PU-965,2.3842011610000777
PU-966,2.2398140339256334
PU-967,1.4317064500474888
PU-968,1.3068489365589104
PU-969,1.726818919204148
PU-970,1.3740286041498138
PU-971,2.6168964438506688
PU-972,2.985641807530881
PU-973,2.263342907059686
PU-974,1.5753220126772156
PU-975,3.0419566171896895
PU-976,1.1621041229877478
PU-977,2.447048931162468
PU-978,3.950477896838411
PU-979,1.7598111484580916
PU-980,2.5068155566287773
PU-981,3.1365795509392145
PU-982,1.2395179213458665
PU-983,2.9268241591139033
PU-984,3.9654031401391414
PU-985,2.0845240439258172
PU-986,2.1107394990903083
PU-987,1.5806854406287716
PU-988,4.416900956908759
PU-989,2.6399571152408146
PU-990,1.696881341202257
PU-991,2.368586196153381
PU-992,1.1671637227342528
PU-993,1.9831577709770922
PU-994,1.3332848578078798
PU-995,3.3113807621399545
PU-996,2.267304173007996
PU-997,1.7634853188530557
PU-998,1.6584563798639191
PU-999,1.5830500065486346
PU-1000,1.0380111331017048
PU-1001,1.4081785852309205
PU-1002,1.8571062222031767
PU-1003,2.9847084627165406
PU-1004,1.200718848783457
PU-1005,2.613082125066938
PU-1006,3.6965035875966734
PU-1007,1.4362040193727426
PU-1008,2.0467577553230965
PU-1009,1.0681864983039873
PU-1010,1.0690810865044824
PU-1011,1.02723914833616
PU-1012,2.352828118013613
PU-1013,1.8622198376572316
PU-1014,1.4729858445546884
PU-1015,1.1223628767570566
PU-1016,2.51070570264579
PU-1017,1.891678979045008
PU-1018,0.9513144524711954
PU-1019,2.1159951467681477
PU-1020,2.975446143069587
